PhraseID,Difficulty,Normalized Difficulty
289,8.154845485377136,0.0793709874555359
290,15.48817881871047,0.17393939041384318
292,13.43656365691809,0.1474823945953312
294,14.821512152043802,0.16534226287217887
296,12.769896990251423,0.1388852670536669
297,19.103230323584757,0.22055797869947774
298,23.82561975584874,0.28145645507534944
302,23.48817881871047,0.2771049209138148
303,15.48817881871047,0.17393939041384318
305,17.43656365691809,0.199065159845317
307,20.821512152043805,0.2427164107471576
309,27.76989699025142,0.3323206367411136
310,21.103230323584757,0.24634936132447063
311,33.82561975584874,0.41041336820031393
328,20.43656365691809,0.23775223378280633
329,16.43656365691809,0.18616946853282054
331,11.718281828459045,0.12532396254765138
333,17.103230323584754,0.19476659607448482
335,17.051615161792377,0.19410098288096575
336,19.384948495125712,0.22419092927679082
337,32.10733792738969,0.38825493615263407
354,20.821512152043805,0.2427164107471576
355,18.821512152043802,0.21692502812216466
357,16.103230323584754,0.18187090476198836
359,14.821512152043802,0.16534226287217887
361,16.769896990251425,0.19046803230365272
362,21.103230323584757,0.24634936132447063
380,17.769896990251425,0.20336372361614918
381,24.76989699025142,0.29363356280362424
383,15.051615161792379,0.16830960025597289
385,15.769896990251423,0.17757234099115626
387,11.051615161792379,0.1167268350059871
388,19.384948495125712,0.22419092927679082
389,21.107337927389693,0.24640233171517315
393,30.103230323584757,0.3624105831369387
394,24.103230323584757,0.28503643526196
396,23.384948495125712,0.27577369452677664
398,26.103230323584757,0.3108278178869529
400,25.384948495125712,0.3015650771517695
401,17.384948495125712,0.19839954665179793
405,32.82561975584874,0.3975176768878175
406,34.82561975584874,0.42330905951281034
408,34.10733792738969,0.41404631877762693
412,25.107337927389693,0.2979850969651589
414,28.496394026320345,0.34168931825770205
452,15.48817881871047,0.17393939041384318
453,23.48817881871047,0.2771049209138148
455,21.43656365691809,0.25064792509530276
457,22.821512152043805,0.2685077933721505
459,20.76989699025142,0.24205079755363848
460,27.103230323584757,0.3237235091994493
461,31.82561975584874,0.384621985575321
465,15.48817881871047,0.17393939041384318
466,8.154845485377136,0.0793709874555359
468,9.103230323584757,0.09160106557451328
470,12.48817881871047,0.13525231647635386
472,19.43656365691809,0.2248565424703099
473,12.769896990251423,0.1388852670536669
474,25.49228642251541,0.3029492739295102
493,16.43656365691809,0.18616946853282054
494,12.103230323584755,0.1302881395120026
496,7.3849484951257125,0.06944263352683347
498,12.769896990251423,0.1388852670536669
500,12.718281828459045,0.13821965386014784
501,15.051615161792379,0.16830960025597289
502,27.77400459405636,0.33237360713181613
521,18.821512152043802,0.21692502812216466
522,16.48817881871047,0.18683508172633964
524,13.769896990251423,0.15178095836616337
526,12.48817881871047,0.13525231647635386
528,14.43656365691809,0.16037808590782765
529,18.769896990251425,0.21625941492864562
549,24.76989699025142,0.29363356280362424
550,31.43656365691809,0.37960483822026725
552,21.718281828459045,0.25428087567261587
554,22.43656365691809,0.2635436164077992
556,17.718281828459045,0.20269811042263008
557,26.051615161792377,0.3101622046934338
558,27.77400459405636,0.33237360713181613
563,24.103230323584757,0.28503643526196
564,17.769896990251425,0.20336372361614918
566,17.051615161792377,0.19410098288096575
568,19.76989699025142,0.22915510624114202
570,19.051615161792377,0.21989236550595864
571,11.051615161792379,0.1167268350059871
576,34.82561975584874,0.42330905951281034
577,36.492286422515406,0.4448018783669711
579,35.77400459405636,0.43553913763178764
583,26.77400459405636,0.31947791581931967
585,30.163060692987017,0.36318213711186287
841,13.43656365691809,0.1474823945953312
842,21.43656365691809,0.25064792509530276
844,18.718281828459045,0.21559380173512652
846,20.103230323584757,0.2334536700119742
848,18.051615161792377,0.2069966741934622
849,24.384948495125712,0.2886693858392731
850,29.107337927389693,0.34956786221514474
854,17.43656365691809,0.199065159845317
855,9.103230323584757,0.09160106557451328
857,10.384948495125712,0.10812970746432281
859,13.769896990251423,0.15178095836616337
861,20.718281828459045,0.2413851843601194
862,14.051615161792379,0.15541390894347645
863,26.77400459405636,0.31947791581931967
883,11.718281828459045,0.12532396254765138
884,7.3849484951257125,0.06944263352683347
886,3.0,0.012895691312496448
888,7.3849484951257125,0.06944263352683347
890,7.333333333333332,0.06877702033331437
891,9.666666666666666,0.09886696672913942
892,22.389056098930652,0.2629309736049827
